CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;100,35;23;Óscar V.;1856;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;100,35;16;A. Mumin;18239;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;80,41666666666667;2;Andrei;2122;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;100,35;7;Isi;2227;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;100,35;24;Lejeune;22085;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;100,35;22;Pacha;2086;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;46,2;17;Unai Lopez;404;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;0;27;Pelayo;36307;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;54,15;15;Gumbau;915;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;24,5;3;Pep Chavarria;6874;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;0;5;Aridane;370;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;0;8;Tjp;410;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;0;26;De Las Sias;36463;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;36,25;14;Camello;1719;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;19,933333333333334;20;Balliu;2328;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;0;28;E. Eto´o;36464;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;24,166666666666668;6;Pathé I. Ciss;2398;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;0;4;Pedro Díaz;575;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;1;15;Urko;22150;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;23;Brais Méndez;733;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;12;Javi López;21782;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;18;H.traoré;4120;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;20;Pacheco;21784;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;10;Oyarzabal;1061;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;6;Aritz;1043;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;22;Turrientes;25368;47;11117
