CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;565,861;12;Samu;9012;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;604,5837;7;Muriqi;11566;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;609,4984;23;Maffeo;859;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;328,0868;14;Dani Rodríguez;14;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;738,5024;22;J. Mojica;853;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;552,037;21;A. Raillo;1317;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;432,01;10;S. Darder;813;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;470,9266;11;Asano;4041;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;583,0481;5;Mascarell;12597;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween60And75;Caminando;RCD Mallorca;60-75;686,6993;24;Valjent;1955;40;11114
