CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP1T;Posesión del Balón (%);Villarreal CF;1P;51,578947368421055;;;;64;11120
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP1T;Posesión del Balón (%);Atlético de Madrid;1P;48,421052631578945;;;;34;11120
ESTADÍSTICAS GENERALES;TeamPossessions;Posesión del Balón (Nº);Villarreal CF;Total Partido;78;;;;64;11120
ESTADÍSTICAS GENERALES;TeamPossessions;Posesión del Balón (Nº);Atlético de Madrid;Total Partido;82;;;;34;11120
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP;Posesión del Balón (%);Villarreal CF;Total Partido;47,45906267645398;;;;64;11120
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP;Posesión del Balón (%);Atlético de Madrid;Total Partido;52,54093732354602;;;;34;11120
ESTADÍSTICAS GENERALES;TeamPossessionsTimeMinutes;Posesión del Balón (Min);Villarreal CF;Total Partido;28;;;;64;11120
ESTADÍSTICAS GENERALES;TeamPossessionsTimeMinutes;Posesión del Balón (Min);Atlético de Madrid;Total Partido;31;;;;34;11120
ESTADÍSTICAS GENERALES;TeamPossessionsTimeSeconds;Posesión del Balón (Sec);Villarreal CF;Total Partido;1;;;;64;11120
ESTADÍSTICAS GENERALES;TeamPossessionsTimeSeconds;Posesión del Balón (Sec);Atlético de Madrid;Total Partido;1;;;;34;11120
